#date,checker,turbidity,ph,chlorine,temperature,conductivity
"11:00:00,","봉은,",0.07,7.0,0.34,5.3,266.0
"11:00:00,","수서,",0.02,6.8,0.36,4.1,100.0
"11:00:00,","자곡동(자곡증압),",0.04,7.1,0.4,2.9,270.0
"11:00:00,","삼성동(삼성증압),",0.04,7.1,0.34,3.9,288.0
"12:00:00,","서초,",0.04,7.0,0.32,4.6,269.24468994140625
"12:00:00,","방배,",0.05,7.1,0.40121322870254517,4.3,274.0
"12:00:00,","일원,",0.06,7.1,0.35,5.816980838775635,282.0
"12:00:00,","우면산,",0.02,7.1,0.34,1.9,303.0
"12:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.2,262.0
"12:00:00,","반포,",0.05,6.848085403442383,0.36,5.0,304.0
"12:00:00,","내곡동(연간단가),",0.05,7.1,0.34,4.8,267.0
"12:00:00,","반포동(자이A),",0.03,6.9,0.27,2.5,242.0
"12:00:00,","방배동(청두공원),",0.028191035613417625,7.096001148223877,0.31865397095680237,11.60342788696289,222.87889099121094
"12:00:00,","내곡,",0.05,6.9,0.31,7.3,275.0
"12:00:00,","우면동(품질시험소),",0.04,7.1,0.26,6.6,270.0
"18:00:00,","논현동(논현초교),",0.09,7.2,0.21,8.0,307.0
"12:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.9,252.0
"12:00:00,","삼성,",0.03,6.8,0.32,4.1,100.0
"09:00:00,","봉은,",0.06,7.0,0.35,5.4,265.0
"12:00:00,","수서,",0.02,6.8,0.31,4.1,100.0
"12:00:00,","자곡동(자곡증압),",0.04,7.1,0.41,2.8,268.0
"12:00:00,","삼성동(삼성증압),",0.04,7.1,0.33,3.9,287.0
"13:00:00,","서초,",0.04,7.0,0.32,4.6,306.0
"13:00:00,","방배,",0.05,7.1,0.35,4.2,274.0
"13:00:00,","일원,",0.05,7.1,0.35,5.3,283.0
"13:00:00,","우면산,",0.02,7.1,0.34,1.9,302.0
"13:00:00,","도곡동(강남수도),",0.05,7.0,0.3,4.963167190551758,263.0
"13:00:00,","반포,",0.05,6.8,0.35,5.0,304.0
"13:00:00,","내곡동(연간단가),",0.05,7.1,0.44,4.7,262.0
"13:00:00,","반포동(자이A),",0.03,6.9,0.26,2.6,242.75750732421875
"13:00:00,","방배동(청두공원),",0.031758345663547516,7.0929083824157715,0.3103475272655487,12.16431999206543,222.87049865722656
"13:00:00,","내곡,",0.05,6.9,0.34,7.3,275.0
"13:00:00,","우면동(품질시험소),",0.05,7.1,0.25,6.6,270.0
"13:00:00,","논현동(논현초교),",0.09,7.2,0.2,9.2,301.0
"13:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.9,252.0
"13:00:00,","삼성,",0.03,6.9,0.32,4.1,100.0
"13:00:00,","봉은,",0.06,7.0,0.36,5.4,263.0
"13:00:00,","수서,",0.02,6.9,0.29,4.1,100.0
"13:00:00,","자곡동(자곡증압),",0.04,7.118379592895508,0.41,2.8,268.0
"13:00:00,","삼성동(삼성증압),",0.04,7.1,0.33,3.8,286.0
"14:00:00,","서초,",0.04,7.0,0.33,4.6,305.0
"14:00:00,","방배,",0.05,7.1,0.36,4.3,274.0
"14:00:00,","일원,",0.04363616555929184,7.1,0.37,5.3,283.0
"14:00:00,","우면산,",0.02,7.1,0.34,1.2960666418075562,303.0
"14:00:00,","도곡동(강남수도),",0.05,7.0,0.3,3.3,263.0
"14:00:00,","반포,",0.05,6.8,0.35,5.1,304.0
"14:00:00,","내곡동(연간단가),",0.05,7.1,0.43,4.7,260.0
"14:00:00,","반포동(자이A),",0.03,6.9,0.26,2.7,241.0
"14:00:00,","방배동(청두공원),",0.02862802892923355,7.083698272705078,0.30624890327453613,11.365913391113281,220.39459228515625
"14:00:00,","내곡,",0.04,6.9,0.33,7.3,275.0
"14:00:00,","우면동(품질시험소),",0.04,7.1,0.27,6.4,270.0
"14:00:00,","논현동(논현초교),",0.1,7.1,0.2,9.5,298.0
"14:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.8,252.0
"14:00:00,","삼성,",0.03,6.987363338470459,0.32,4.1,100.0
"14:00:00,","봉은,",0.06,7.0,0.36,5.5,263.0
"14:00:00,","수서,",0.02,6.9,0.28,4.1,100.0
"14:00:00,","자곡동(자곡증압),",0.04,7.1,0.43,2.7,267.0
"14:00:00,","삼성동(삼성증압),",0.04,7.1,0.33,4.0224928855896,285.0
"15:00:00,","서초,",0.04,7.0,0.32,4.7,304.0
"15:00:00,","방배,",0.05,7.1,0.37,4.3,273.0
"15:00:00,","일원,",0.06,7.1,0.43,5.3,281.0
"15:00:00,","우면산,",0.02,7.1,0.35,1.8,303.0
"15:00:00,","도곡동(강남수도),",0.05,7.0,0.27,3.3,266.0
"15:00:00,","반포,",0.05,6.8,0.34,5.1,304.0
"15:00:00,","내곡동(연간단가),",0.05,7.1,0.44,4.8,261.0
"15:00:00,","반포동(자이A),",0.03,6.9,0.24,2.9,241.0
"15:00:00,","방배동(청두공원),",0.02739565819501877,7.098886013031006,0.31318703293800354,11.527251243591309,225.5575408935547
"15:00:00,","내곡,",0.05,6.9,0.35,7.3,273.0
"15:00:00,","우면동(품질시험소),",0.04,7.1552510261535645,0.29,6.3,270.0
"18:00:00,","논현동(논현초교),",0.12,7.1,0.2117140293121338,8.1,304.0
"15:00:00,","양재동(매헌초교),",0.13,7.0,0.35,4.7,241.67701721191406
"15:00:00,","삼성,",0.03,6.9,0.32,4.1,100.0
"15:00:00,","봉은,",0.06,7.0,0.37,5.6,263.0
"15:00:00,","수서,",0.02,6.9,0.26,4.1,100.0
"15:00:00,","자곡동(자곡증압),",0.04,7.1,0.45,3.691763401031494,266.0
"15:00:00,","삼성동(삼성증압),",0.04,7.1,0.34,3.8,284.0
"18:00:00,","서초,",0.04,7.0,0.32,4.444921970367432,305.0
"16:00:00,","방배,",0.05,7.1,0.38,4.3,271.0
"16:00:00,","일원,",0.05,7.075266361236572,0.47,5.3,280.0
"18:00:00,","우면산,",0.02,7.1,0.35,1.8,304.0
"16:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.3,263.0
"16:00:00,","반포,",0.05,6.8,0.33,5.1,304.0
"16:00:00,","내곡동(연간단가),",0.05,7.1,0.45,4.8,260.0
"16:00:00,","반포동(자이A),",0.03,6.9,0.25,2.9,241.0
"14:00:00,","방배동(청두공원),",0.028990546241402626,7.080784797668457,0.31037572026252747,11.814374923706055,222.48812866210938
"16:00:00,","내곡,",0.05,6.9,0.32,7.3,272.0
"16:00:00,","우면동(품질시험소),",0.05,7.1,0.29,6.3,269.0
"16:00:00,","논현동(논현초교),",0.11,7.1,0.21,7.4,309.0
"16:00:00,","양재동(매헌초교),",0.12,7.0,0.35,4.6,253.0
"16:00:00,","삼성,",0.03,6.9,0.33,4.1,100.0
"16:00:00,","봉은,",0.06,7.0,0.37,5.7,264.0
"16:00:00,","수서,",0.02,6.9,0.25,4.1,100.0
"16:00:00,","자곡동(자곡증압),",0.04,7.126560688018799,0.46,2.6,267.0
"16:00:00,","삼성동(삼성증압),",0.04,7.1,0.34,3.8,283.0
"17:00:00,","서초,",0.04,7.0,0.32,4.6,305.0
"17:00:00,","방배,",0.05,7.1,0.41,4.3,266.0
"17:00:00,","일원,",0.05,7.1,0.3608708679676056,5.3,281.0
"17:00:00,","우면산,",0.017010845243930817,7.0,0.35,1.8,304.0
"17:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.2,263.0
"17:00:00,","반포,",0.05,6.8,0.36462053656578064,5.1,304.0
"17:00:00,","내곡동(연간단가),",0.05,7.1,0.48,4.8,260.0
"17:00:00,","반포동(자이A),",0.03,6.9,0.25,3.0,241.0
"17:00:00,","방배동(청두공원),",0.028673965483903885,7.088440418243408,0.3138386905193329,11.650409698486328,217.21446228027344
"17:00:00,","내곡,",0.06,6.9,0.29,7.2,271.0
"17:00:00,","우면동(품질시험소),",0.04,7.1,0.28,6.3,269.0
"17:00:00,","논현동(논현초교),",0.09,7.1,0.2,8.8,302.0
"17:00:00,","양재동(매헌초교),",0.12,7.0,0.35,4.6,254.0
"17:00:00,","삼성,",0.03,6.9,0.33,4.2,100.0
"17:00:00,","봉은,",0.06,7.0,0.36,5.7,264.0
"17:00:00,","수서,",0.02,6.9,0.24,4.2,100.0
"17:00:00,","자곡동(자곡증압),",0.04,7.1,0.43,2.6,268.0
"17:00:00,","삼성동(삼성증압),",0.04,7.1,0.34,3.8,283.0
"18:00:00,","서초,",0.04,7.0,0.32,4.7,304.0
"18:00:00,","방배,",0.05,7.1,0.41,4.3,266.0
"18:00:00,","일원,",0.06,7.1,0.45,5.4,280.0
"18:00:00,","우면산,",0.02,7.0,0.35,1.8,304.0
"18:00:00,","도곡동(강남수도),",0.05,7.0,0.33,3.2,264.0
"18:00:00,","반포,",0.05,6.8,0.31,5.2,303.0
"18:00:00,","내곡동(연간단가),",0.05,7.1,0.48,4.7,259.0
"18:00:00,","반포동(자이A),",0.03,6.9,0.24,3.0,241.0
"18:00:00,","방배동(청두공원),",0.031017500907182693,7.081308841705322,0.3190622329711914,11.865249633789062,225.4910430908203
"18:00:00,","내곡,",0.04,6.9,0.36,7.2,270.0
"18:00:00,","우면동(품질시험소),",0.04,7.1,0.3,6.3,269.0
"18:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.5,297.0
"18:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.6,255.0
"18:00:00,","삼성,",0.03,6.993548393249512,0.4035082757472992,4.3,100.0
"18:00:00,","봉은,",0.06,7.0,0.36,5.8,265.0
"18:00:00,","수서,",0.02,6.9,0.24,4.3,100.0
"18:00:00,","자곡동(자곡증압),",0.04,7.1,0.44,3.67626953125,267.0
"18:00:00,","삼성동(삼성증압),",0.04,7.1,0.34,3.8,283.0
"19:00:00,","서초,",0.04,7.0,0.31,4.7,304.0
"19:00:00,","방배,",0.05,7.1,0.42,4.3,264.0
"19:00:00,","일원,",0.05,7.1,0.45,5.3,280.0
"19:00:00,","우면산,",0.02,7.0,0.34,1.7,305.0
"19:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.2,264.0
"19:00:00,","반포,",0.05,6.8,0.31,5.2,303.0
"19:00:00,","내곡동(연간단가),",0.05,7.1,0.46,4.5,261.0
"19:00:00,","반포동(자이A),",0.03,6.9,0.24,3.0,240.0
"19:00:00,","방배동(청두공원),",0.031099848449230194,7.078066349029541,0.3170037865638733,11.997082710266113,228.85218811035156
"19:00:00,","내곡,",0.04,6.9,0.32,7.2,270.0
"19:00:00,","우면동(품질시험소),",0.04,7.1,0.29,6.3,269.0
"19:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.7,294.0
"19:00:00,","양재동(매헌초교),",0.12,7.0,0.35,4.6,254.0
"19:00:00,","삼성,",0.03,6.9,0.34,4.2,100.0
"19:00:00,","봉은,",0.06,7.0,0.36,5.7,265.0
"19:00:00,","수서,",0.02,6.9,0.23,4.2,100.0
"19:00:00,","자곡동(자곡증압),",0.04,7.1,0.43,2.6,267.0
"19:00:00,","삼성동(삼성증압),",0.0401821993291378,7.1,0.32,3.8,285.0
"20:00:00,","서초,",0.04,7.0,0.32,4.7,303.0
"20:00:00,","방배,",0.05,7.1,0.43,4.3,264.0
"20:00:00,","일원,",0.06,7.1,0.48,5.2,284.0
"20:00:00,","우면산,",0.02,7.0,0.34,1.8,306.0
"20:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.2,264.0
"20:00:00,","반포,",0.05,6.8,0.3,5.2,301.0
"20:00:00,","내곡동(연간단가),",0.05,7.1,0.48,5.09575080871582,261.0
"20:00:00,","반포동(자이A),",0.04,6.9,0.28,3.7771618366241455,238.0
"20:00:00,","방배동(청두공원),",0.029926985502243042,7.087099075317383,0.31011712551116943,11.543401718139648,230.0894317626953
"20:00:00,","내곡,",0.05,6.9,0.31,7.2,270.0
"20:00:00,","우면동(품질시험소),",0.04,7.1,0.29,6.3,270.0
"20:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.7,295.0
"20:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.6,237.3326873779297
"20:00:00,","삼성,",0.03,6.9,0.35,4.2,100.0
"20:00:00,","봉은,",0.06,7.0,0.35,5.7,267.0
"20:00:00,","수서,",0.02,6.995465278625488,0.36719125509262085,4.2,100.0
"20:00:00,","자곡동(자곡증압),",0.04,7.1,0.46,2.5,267.0
"20:00:00,","삼성동(삼성증압),",0.04,7.1,0.27,3.8,287.0
"18:00:00,","서초,",0.04,7.0,0.32,4.7,301.0
"21:00:00,","방배,",0.05,7.1,0.44,4.3,265.0
"21:00:00,","일원,",0.06,7.1,0.48,5.2,286.0
"21:00:00,","우면산,",0.02,7.0,0.34,1.8,308.0
"21:00:00,","도곡동(강남수도),",0.05,7.0,0.28,3.2,267.0
"21:00:00,","반포,",0.05,6.8,0.29,5.2,300.0
"21:00:00,","내곡동(연간단가),",0.05,7.1,0.44,4.7,261.0
"21:00:00,","반포동(자이A),",0.04,6.9,0.28,2.6,238.0
"21:00:00,","방배동(청두공원),",0.02791251614689827,7.091224670410156,0.32724377512931824,11.271069526672363,217.73345947265625
"21:00:00,","내곡,",0.0466657355427742,6.9,0.31,7.2,269.0
"21:00:00,","우면동(품질시험소),",0.04,7.1,0.27,6.3,270.0
"21:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.7,295.0
"21:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.5,255.0
"21:00:00,","삼성,",0.03,6.9,0.35,4.2,100.0
"21:00:00,","봉은,",0.06,7.0,0.35,5.7,270.0
"22:00:00,","수서,",0.02,6.9,0.22,4.2,100.0
"21:00:00,","자곡동(자곡증압),",0.04,7.1,0.44,2.5,269.0
"21:00:00,","삼성동(삼성증압),",0.04,7.1,0.26,3.8,288.0
"22:00:00,","서초,",0.04,7.0,0.33,4.7,298.0
"22:00:00,","방배,",0.05,7.1,0.44,4.3,266.0
"22:00:00,","일원,",0.07,7.1,0.46,5.3,286.0
"22:00:00,","우면산,",0.018251528963446617,7.0,0.34,1.8,310.0
"22:00:00,","도곡동(강남수도),",0.05,7.0,0.27,3.1,270.0
"22:00:00,","반포,",0.05,6.8,0.29,5.2,299.0
"22:00:00,","내곡동(연간단가),",0.05,7.1,0.44,4.7,261.0
"22:00:00,","반포동(자이A),",0.04,6.9,0.28,2.7,238.0
"22:00:00,","방배동(청두공원),",0.027935363352298737,7.088692665100098,0.31974053382873535,11.515829086303711,226.3667755126953
"22:00:00,","내곡,",0.04,7.022232532501221,0.34,7.2,268.0
"22:00:00,","우면동(품질시험소),",0.04,7.1,0.24,6.2,270.0
"22:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.8,294.0
"22:00:00,","도곡동(강남수도),",0.04872129485011101,7.0,0.34,4.5,257.0
"22:00:00,","삼성,",0.03,6.9,0.35,4.2,100.0
"22:00:00,","봉은,",0.06,7.0,0.35,5.7,273.0
"22:00:00,","수서,",0.02,6.9,0.21,4.2,100.0
"22:00:00,","자곡동(자곡증압),",0.04,7.1,0.43,2.5,271.0
"22:00:00,","삼성동(삼성증압),",0.04,7.1,0.32,3.8,287.0
"23:00:00,","서초,",0.04,7.0,0.35,4.7,298.0
"23:00:00,","방배,",0.05,7.1,0.44,4.2,267.0
"23:00:00,","일원,",0.05,7.1,0.38,5.4,283.0
"23:00:00,","우면산,",0.02,7.1,0.34,1.9,310.0
"23:00:00,","도곡동(강남수도),",0.05,7.0,0.31,3.2,271.0
"23:00:00,","반포,",0.05,6.8,0.3,5.2,298.0
"23:00:00,","내곡동(연간단가),",0.05,7.1,0.45,4.6,261.0
"23:00:00,","반포동(자이A),",0.04,6.9,0.27,2.8,238.0
"23:00:00,","방배동(청두공원),",0.02895113080739975,7.085468769073486,0.3273369073867798,11.508800506591797,221.3136749267578
"23:00:00,","내곡,",0.05,6.9,0.37,7.2,268.0
"05:00:00,","우면동(품질시험소),",0.04,7.1,0.22,6.2,270.0
"23:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.7,293.0
"23:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.4,260.0
"23:00:00,","삼성,",0.03,6.987163066864014,0.35,4.2,100.0
"23:00:00,","봉은,",0.06,7.0,0.34,5.7,274.0
"23:00:00,","삼성,",0.02,6.991031646728516,0.3836684226989746,4.2,100.0
"23:00:00,","자곡동(자곡증압),",0.04,7.1,0.4,2.5,273.0
"23:00:00,","삼성동(삼성증압),",0.04,7.1,0.36,3.7,289.0
"00:00:00,","서초,",0.04,7.0,0.36,4.6,297.0
"00:00:00,","방배,",0.05,7.1,0.43,4.2,267.0
"00:00:00,","일원,",0.04,7.1,0.33,5.4,285.0
"00:00:00,","우면산,",0.02,7.1,0.34,1.9,311.0
"00:00:00,","도곡동(강남수도),",0.05,7.0,0.30323174595832825,3.1,273.0
"00:00:00,","반포,",0.05,6.8,0.3,5.2,297.0
"00:00:00,","내곡동(연간단가),",0.05,7.1,0.45,4.6,262.0
"00:00:00,","반포동(자이A),",0.04,6.9,0.26,2.9,238.0
"14:00:00,","방배동(청두공원),",0.028990546241402626,7.080784797668457,0.31037572026252747,11.814374923706055,222.48812866210938
"00:00:00,","내곡,",0.05,6.9,0.36703354120254517,7.2,268.0
"00:00:00,","우면동(품질시험소),",0.04,7.1,0.22,6.3,269.0
"00:00:00,","논현동(논현초교),",0.09,7.1,0.2,9.5,294.0
"00:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.3,260.0
"00:00:00,","삼성,",0.03,6.9,0.35,4.2,100.0
"00:00:00,","봉은,",0.06,7.0,0.34,5.7,275.0
"22:00:00,","수서,",0.02,6.9,0.21,4.2,100.0
"00:00:00,","자곡동(자곡증압),",0.04,7.1,0.39,2.5,273.0
"00:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.8,291.0
"01:00:00,","서초,",0.04,7.0,0.37,4.5,297.0
"01:00:00,","방배,",0.05,7.1,0.43,4.2,268.0
"01:00:00,","일원,",0.06,7.1,0.31,7.224428176879883,288.0
"01:00:00,","우면산,",0.02,7.1,0.3481476604938507,1.9,312.0
"01:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.1,274.0
"01:00:00,","반포,",0.05,6.8,0.34,5.1,297.0
"01:00:00,","내곡동(연간단가),",0.05,7.1,0.42,4.6,262.0
"01:00:00,","반포동(자이A),",0.04,6.9,0.26,2.9,238.0
"01:00:00,","방배동(청두공원),",0.031018894165754318,7.088701248168945,0.31699714064598083,11.459102630615234,218.87567138671875
"01:00:00,","내곡,",0.04,6.9,0.33,7.2,267.0
"01:00:00,","우면동(품질시험소),",0.04,7.1,0.22,6.3,268.0
"01:00:00,","논현동(논현초교),",0.08,7.1,0.2,9.5,293.0
"01:00:00,","양재동(매헌초교),",0.12,7.1,0.34,4.3,261.0
"01:00:00,","삼성,",0.03,6.9,0.35,4.2,100.0
"01:00:00,","봉은,",0.06,7.0,0.35,5.6,275.0
"01:00:00,","수서,",0.02,6.9,0.21,4.2,100.0
"01:00:00,","자곡동(자곡증압),",0.04,7.1,0.38,2.6,273.0
"01:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.7,294.0
"18:00:00,","서초,",0.04,7.0,0.3764168322086334,4.6,298.0
"02:00:00,","서초,",0.05,7.1,0.43,4.2,269.0
"02:00:00,","일원,",0.04,7.1,0.26,5.5,288.0
"02:00:00,","우면산,",0.02,7.1,0.33,2.0,310.0
"02:00:00,","도곡동(강남수도),",0.05,7.0,0.33,3.1,274.0
"02:00:00,","반포,",0.05,6.8,0.36,5.1,296.0
"02:00:00,","내곡동(연간단가),",0.05,7.1,0.41,4.6,244.52455139160156
"02:00:00,","반포동(자이A),",0.04,6.9,0.26,3.0,238.0
"02:00:00,","방배동(청두공원),",0.02821057103574276,7.089771747589111,0.3227347433567047,11.957415580749512,224.17828369140625
"02:00:00,","내곡,",0.05,6.9,0.34,7.2,252.04542541503906
"02:00:00,","우면동(품질시험소),",0.04,7.1,0.25,6.3,266.0
"02:00:00,","논현동(논현초교),",0.08,7.1,0.2,9.5,294.0
"02:00:00,","양재동(매헌초교),",0.12,7.1,0.34,4.4,263.0
"02:00:00,","삼성,",0.03,6.9,0.35,4.2,100.0
"02:00:00,","봉은,",0.06,7.0,0.35,5.6,274.0
"02:00:00,","수서,",0.02,6.9,0.21,4.2,100.0
"02:00:00,","자곡동(자곡증압),",0.04,7.1,0.38,2.6,273.0
"02:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.7,295.0
"03:00:00,","서초,",0.04,7.0,0.37,4.5,299.0
"03:00:00,","방배,",0.05,7.1,0.42,4.2,268.0
"03:00:00,","일원,",0.05,7.1,0.25,5.5,288.0
"03:00:00,","우면산,",0.02,7.1,0.34,2.0,308.0
"03:00:00,","도곡동(강남수도),",0.05,7.0,0.33,3.1,274.0
"03:00:00,","반포,",0.05,6.8,0.37,5.1,296.0
"03:00:00,","내곡동(연간단가),",0.05,7.1,0.43,4.7,264.0
"03:00:00,","반포동(자이A),",0.04,6.9,0.25,3.1,237.0
"03:00:00,","방배동(청두공원),",0.03137636184692383,7.0783796310424805,0.3112942576408386,12.042193412780762,225.416259765625
"03:00:00,","내곡,",0.04,6.9,0.43,7.2,251.1043243408203
"03:00:00,","우면동(품질시험소),",0.04,7.1,0.28,6.2,267.0
"03:00:00,","논현동(논현초교),",0.08,7.2,0.2,9.4,295.0
"03:00:00,","양재동(매헌초교),",0.12,7.1,0.34,4.4,263.0
"03:00:00,","삼성,",0.021453451365232468,6.9,0.35,4.8367438316345215,100.0
"03:00:00,","봉은,",0.06,7.0,0.35,5.5,272.0
"03:00:00,","수서,",0.02,6.9,0.2,4.3,100.0
"03:00:00,","자곡동(자곡증압),",0.04,7.1,0.38,2.5,261.96966552734375
"03:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.8,295.0
"04:00:00,","서초,",0.04,7.0,0.37,4.6,298.0
"04:00:00,","방배,",0.05,7.1,0.42,4.1,269.0
"04:00:00,","일원,",0.05,7.1,0.22,5.6,288.0
"04:00:00,","우면산,",0.02,7.1,0.34,2.0,307.0
"04:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.1,272.0
"04:00:00,","반포,",0.05,6.8,0.39,5.1,296.0
"10:00:00,","내곡동(연간단가),",0.05,7.1,0.44,4.8,264.0
"04:00:00,","반포동(자이A),",0.04,6.9,0.25,3.1,237.0
"04:00:00,","방배동(청두공원),",0.0320153571665287,7.088490009307861,0.31730663776397705,12.167607307434082,217.28326416015625
"04:00:00,","내곡,",0.04,6.9,0.38,7.1,268.0
"04:00:00,","우면동(품질시험소),",0.04,7.1,0.27,6.1,267.0
"04:00:00,","논현동(논현초교),",0.08,7.2,0.2,9.3,296.0
"04:00:00,","양재동(매헌초교),",0.11670926958322525,7.0,0.34,4.3,264.0
"04:00:00,","삼성,",0.03,6.9,0.34,4.3,100.0
"04:00:00,","봉은,",0.06,7.0,0.35,5.5,270.0
"04:00:00,","수서,",0.02,6.9,0.2,4.3,100.0
"04:00:00,","자곡동(자곡증압),",0.04,7.1,0.37,2.4,275.0
"04:00:00,","삼성동(삼성증압),",0.04,7.1,0.3702831268310547,3.7,295.0
"05:00:00,","서초,",0.04,7.0,0.38,4.6,299.0
"05:00:00,","방배,",0.05,7.1,0.41,4.1,271.0
"05:00:00,","일원,",0.06,7.1,0.21,5.6,288.0
"05:00:00,","우면산,",0.02,7.1,0.34,1.9,306.0
"00:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.1,270.0
"05:00:00,","반포,",0.05,6.8,0.4,5.1,295.0
"05:00:00,","내곡동(연간단가),",0.05,7.1,0.4,4.7,244.8753204345703
"05:00:00,","반포동(자이A),",0.04,6.9,0.24,3.2,237.0
"05:00:00,","방배동(청두공원),",0.029497435316443443,7.0873589515686035,0.31625378131866455,11.405211448669434,217.93438720703125
"05:00:00,","내곡,",0.04,6.9,0.3,7.0,268.0
"05:00:00,","우면동(품질시험소),",0.04,7.1,0.27,6.0,267.0
"05:00:00,","논현동(논현초교),",0.09,7.2,0.21,9.1,298.0
"05:00:00,","양재동(매헌초교),",0.12,7.0,0.34,4.1,265.0
"05:00:00,","삼성,",0.03,6.9,0.34,4.4,100.0
"05:00:00,","봉은,",0.06,7.0,0.35,5.4,268.0
"05:00:00,","수서,",0.02,6.9,0.19,4.4,100.0
"05:00:00,","자곡동(자곡증압),",0.04,7.1,0.38,2.5,275.0
"05:00:00,","삼성동(삼성증압),",0.04,7.1,0.39,3.6,295.0
"06:00:00,","서초,",0.04,7.0,0.37,4.4,299.0
"06:00:00,","방배,",0.05,7.1,0.42,4.1,272.0
"06:00:00,","일원,",0.05,7.1,0.21,5.7,289.0
"06:00:00,","우면산,",0.02,7.1,0.34619492292404175,1.9,308.0
"06:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.1,267.0
"06:00:00,","반포,",0.05,6.8,0.42,5.0,298.0
"06:00:00,","내곡동(연간단가),",0.05,7.1,0.38,4.8,266.0
"06:00:00,","반포동(자이A),",0.04,6.9,0.24,3.2,237.0
"06:00:00,","방배동(청두공원),",0.02961251139640808,7.072997570037842,0.3129199147224426,12.231486320495605,223.64324951171875
"06:00:00,","내곡,",0.04,6.9,0.29,9.406318664550781,268.0
"06:00:00,","우면동(품질시험소),",0.04,7.1,0.29,5.8,267.0
"06:00:00,","논현동(논현초교),",0.09,7.2,0.21,8.8,301.0
"06:00:00,","양재동(매헌초교),",0.12,7.0,0.35,4.0,265.0
"06:00:00,","삼성,",0.03,6.9,0.34,4.5,100.0
"06:00:00,","봉은,",0.06,7.1,0.35,5.3,267.0
"06:00:00,","수서,",0.02,6.9,0.17,4.5,100.0
"06:00:00,","자곡동(자곡증압),",0.04,7.1,0.38,2.5,275.0
"06:00:00,","삼성동(삼성증압),",0.04,7.1,0.38,3.6,294.0
"07:00:00,","서초,",0.04,7.0,0.36,4.5,299.0
"07:00:00,","방배,",0.05,7.1,0.42,4.1,273.0
"07:00:00,","일원,",0.04,7.1,0.25,5.7,288.0
"07:00:00,","우면산,",0.02,7.1,0.34,1.9,308.0
"07:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.0,266.0
"00:00:00,","반포,",0.05,6.8,0.48,5.0,306.0
"07:00:00,","내곡동(연간단가),",0.05,7.1,0.39,4.8,266.0
"07:00:00,","반포동(자이A),",0.04,6.9,0.24,3.2,237.0
"07:00:00,","방배동(청두공원),",0.028856931254267693,7.082603454589844,0.3058510720729828,11.566296577453613,223.04502868652344
"07:00:00,","내곡,",0.04,6.9,0.32,7.0,268.0
"07:00:00,","우면동(품질시험소),",0.04,7.1461567878723145,0.31956568360328674,5.7,268.0
"07:00:00,","논현동(논현초교),",0.09,7.2,0.21,8.6,302.0
"07:00:00,","양재동(매헌초교),",0.12,7.0,0.35,3.9,264.0
"07:00:00,","삼성,",0.03,6.9,0.34,4.5,100.0
"07:00:00,","봉은,",0.06,7.1,0.35,5.3,266.0
"07:00:00,","수서,",0.02,6.9,0.17,4.5,100.0
"07:00:00,","자곡동(자곡증압),",0.04,7.1,0.36,2.4,275.0
"07:00:00,","삼성동(삼성증압),",0.04,7.1,0.36,3.5,292.0
"08:00:00,","서초,",0.04,7.0,0.36,4.4,298.0
"08:00:00,","방배,",0.05,7.1,0.41,4.1,275.0
"08:00:00,","일원,",0.05,7.1,0.23,5.7,289.0
"08:00:00,","우면산,",0.02,7.0,0.34,1.8,308.0
"08:00:00,","도곡동(강남수도),",0.05,7.0,0.32,3.0,266.0
"08:00:00,","반포,",0.05,6.8,0.46,5.0,302.0
"08:00:00,","내곡동(연간단가),",0.05,7.1,0.34,4.9,267.0
"08:00:00,","반포동(자이A),",0.04,6.9,0.35859182476997375,3.3,238.0
