,eventName,eventVenue,eventContent,startDate,endDate,startTime,endTime,eventFare,eventOrganization,eventHost,phoneNumber,sponOrganization,numSeat,admissionFee,ageEntry,discountInfo,precaution,homepageLink,reserveInfo,parking,address1,address2,latitude,longitude,baseDate,code,providName,Unnamed: 27
5757,2021년 찾아가는 문화활동 비대면 공연,평생학습관,찾아가는 문화활동 신심청전 비대면 공연,2021-06-30,2021-06-30,19:00,21:00,무료,동두천시,동두천연극협회,031-860-2063,동두천시의회,0.0,무료,0,0,무관중 공연,0,0,Y,경기도 동두천시 중앙로 110-18,경기도 동두천시 지행동 722-1,37.89088078,127.05323179999999,2021-08-24,3920000,경기도 동두천시,0
5758,아트밸리 주말공연/ 대학로 명물 노래와 토크가 어우러진 공연 윤효상,천주호 호수 상설무대,통기타,2020-04-26,2020-04-26,14:00,15:00,무료,포천 아트밸리,포천아트밸리,031-538-3483,0,450.0,무료,아트밸리 입장객,0,0,http://artvalley.pocheon.go.kr,0,Y,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 기지리 282,37.92344593,127.2365004,2020-12-01,5600000,경기도 포천시,0
5759,서부시장 왁자지껄 마케팅,서부시장 문화공간,자역예술단체 공연,2016-09-10,2016-09-10,14:00,16:00,무료,영월서부시장상인회,영월군,0,0,0,0,0,0,0,0,0,0,강원도 영월군 영월읍 서부시장길 13-1,0,37.183051,128.466527,2020-01-01,4270000,강원도 영월군,0
5760,시와 노래 그리고 마을 영월드,영월문화예술회관,지역문화예술단체 공연,2016-09-21,2016-09-21,19:00,21:00,무료,영월문화재단,영월군,033-370-2318,0,496.0,0,0,0,0,https:/yw.go.kr,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5761,장돌뱅이 5일장 시끌벅적 장터공연,장돌뱅이 5일장,자역예술단체 공연,2016-09-24,2016-09-24,14:00,16:00,무료,장돌뱅이연합협동조합,영월군,0,0,0,0,0,0,0,0,0,0,강원도 영월군 영월읍 중앙로 123,0,37.181373,128.476416,2020-01-01,4270000,강원도 영월군,0
5762,메밀꽃 필 무렵,영월스포츠파크,연극 공연,2016-09-29,2016-09-29,19:00,21:00,무료,강원도립극단,영월군,033-370-2318,0,300.0,0,0,0,0,https:/yw.go.kr,0,Y,강원도 영월군 영월읍 제방안길 100,강원도 영월군 영월읍 하송리 56,37.17427054,128.4591706,2020-01-01,4270000,강원도 영월군,0
5763,2016 국민대통합 아리랑 영월공연,영월문화예술회관,국악공연,2016-11-01,2016-11-01,19:00,21:00,무료,"강원도민일보, 경남신문, 전남일보","강원도, 경상남도, 전라남도",0,0,496.0,0,0,0,0,0,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5764,2016년 기독교문화축제,영월문화예술회관,종교음악공연,2016-11-09,2016-11-09,19:00,21:00,무료,영월기독교연합회,영월기독교연합회,0,0,496.0,0,0,0,0,0,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5765,김동규&송소희의 어느 멋진 날에,영월문화예술회관,"클래식, 국악 음악공연",2016-08-31,2016-08-31,19:00,21:00,무료,서울필하모닉오케스트라,"한국문화예술회관연합회, 문화체육관광부, 영월군",033-370-2318,0,496.0,0,0,0,0,https:/yw.go.kr,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5766,2016 문화가 있는 날 청춘마이크 플러스,한반도 생활문화센터,"국악, 클래식, 음악공연",2016-09-01,2016-09-01,19:00,20:00,무료,한국문화예술위원회,"문화체육관광부, 문화융성위원회",0,0,0,0,0,0,0,0,0,0,강원도 영월군 한반도면 서강로 736-19,0,37.23459066,128.3279086,2020-01-01,4270000,강원도 영월군,0
5767,서부시장 왁자지껄 마케팅,서부시장 문화공간,자역예술단체 공연,2016-09-03,2016-09-03,14:00,16:00,무료,영월서부시장상인회,영월군,0,0,0,0,0,0,0,0,0,0,강원도 영월군 영월읍 서부시장길 13-1,0,37.183051,128.466527,2020-01-01,4270000,강원도 영월군,0
5768,2016 광명동굴 대한민국 와인 페스티벌,광명동굴,축제,2016-10-01,2016-10-03,10:00~18:00,18:00,유료,광명시,광명시,02-2680-0952,0,0,3000원,0,0,0,http://www.gm.go.kr/cv/index.do,http://www.gm.go.kr/cv/index.do,Y,경기도 광명시 가학로85번길 142,경기도 광명시 가학동31번지,37.42467857,126.8634321,2020-10-22,3900000,경기도 광명시,0
5769,2015 광명동굴 대한민국 와인 페스티벌,광명동굴,축제,2015-08-21,2015-08-23,10:00~18:00,18:00,무료,광명시,광명시,02-2680-0952,0,0,0,0,0,0,http://www.gm.go.kr/cv/index.do,http://www.gm.go.kr/cv/index.do,Y,경기도 광명시 가학로85번길 142,경기도 광명시 가학동32번지,37.42467857,126.8634321,2020-10-22,3900000,경기도 광명시,0
5770,광명시립합창단 정기공연,시민회간,합창공연,2018-11-22,2018-11-22,19:00~21:00,21:00,무료,광명시립합창단,광명시,02-2680-6336,광명시의회,500.0,0,0,0,0,0,0,Y,경기도 광명시 시청로 20 광명시민회관,경기도 광명시 철산동 222-1 광명시민회관,37.4775399,126.86457150000001,2020-10-22,3900000,경기도 광명시,0
5771,중구 송년음악회,롯데백화점 광복점 문화홀,"오케스트라, 구립합창단, 특별출연진 문화공연",2020-12-01,2020-12-31,19:00,20:30,무료,중구청문화관광과,중구청문화관광과,051-600-4065,0,400.0,무료,제한없음,해당없음,0,http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,0,Y,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동 7가 20-1,35.09830687,129.03670290000002,2021-07-12,3250000,부산광역시 중구,0
5772,바캉스축제,정양레포츠공원,2020~21 경상남도 우수축제로 지정된 바캉스축제는 황강의 은빛 모래사장과 청정 1급수를 활용한 웰니스 여름축제로 휴가철 가족단위 피서객+친구+연인들이 바캉스를 보다 즐겁고 행복하게 즐길 수 있는 재미와 힐링의 축제,2021-07-30,2021-08-03,9:00,21:00,무료+유료,합천군,합천군,055-930-4666,경상남도+한국수자원공사 합천지사+NH농협은행 합천군지부,500.0,무료+유료,제한 없음,0,수중 사고 유의,https://www.hc.go.kr/06573/06626.web,온라인,Y,경상남도 합천군 대양면 동부로 39-13,경상남도 합천군 대양면 정양리 101-18,35.55692154,128.1666859,2021-07-12,5480000,경상남도 합천군,0
5773,기록문화축제,대장경테마파크,차별화된 문화기술을 접목한 다양한 기록문화 콘텐츠를 발굴하여 다양한 계층의 관광객들이 기록문화를 직접 보고+배우고+체험할 수 있는 오감만족 축제,2021-10-24,2021-11-03,9:00,18:00,유료,합천군,합천군,055-930-4696,0,500.0,유료,제한 없음,0,0,https://www.hc.go.kr/06573/08250.web,온라인,Y,경상남도 합천군 가야면 가야산로 1160,경상남도 합천군 가야면 야천리 996,35.76749712,128.1365373,2021-07-12,5480000,경상남도 합천군,0
5774,Bravo오페라 발레,대공연장,공연,2021-07-13,2021-07-13,19:30,20:50,무료,"동해시, (재)코리안심포니오케스트라",한국문화예술회관연합회,0,0,0,0,초등학생이상,0,0,0,0,0,강원도 동해시 평원로 15,강원도 동해시 천곡동 809-1,37.52644915,129.1152394,2021-07-12,4210000,강원도 동해시,0
5775,목포가요축제,삼학도 요트장 입구(항구축제 전야제),목포가요축제,2019-09-20,2019-09-22,10:00,0,무료,KBS목포방송국,KBS목포방송국,0,목포시,0,무료,제한없음,0,0,0,0,Y,전라남도 목포시 삼학로,0,0,0,2020-04-28,4800000,전라남도 목포시,0
5776,Fantastic 미디어체험 놀이터-레인보우 팩토리,광명동굴(라스코전시관),관람객이 직접 참여하는 디지털 체험놀이 방식의 인터렉티브 체험전시,2019-04-27,2019-11-24,09:00~18:00,18:00,유료,광명시,광명시,070-4277-8902,0,0,"성인10,000원+청소년7,000원+어린이(만 3세이상)5,000원",전 연령,홈페이지 참조,0,http://www.gm.go.kr/cv/index.do,http://www.gm.go.kr/cv/index.do,Y,경기도 광명시 가학로85번길 142,경기도 광명시 가학동27번지,37.42467857,126.8634321,2020-10-22,3900000,경기도 광명시,0
5777,2019 광명동굴 대한민국 와인 페스티벌,광명동굴,축제,2019-10-03,2019-10-06,10:00~18:00,18:00,유료,광명시,광명시,02-2680-0952,0,0,4000원,0,0,0,http://www.gm.go.kr/cv/index.do,http://www.gm.go.kr/cv/index.do,Y,경기도 광명시 가학로85번길 142,경기도 광명시 가학동28번지,37.42467857,126.8634321,2020-10-22,3900000,경기도 광명시,0
5778,2018 광명동굴 대한민국 와인 페스티벌,광명동굴,축제,2018-10-26,2018-10-28,10:00~18:00,18:00,유료,광명시,광명시,02-2680-0952,0,0,4000원,0,0,0,http://www.gm.go.kr/cv/index.do,http://www.gm.go.kr/cv/index.do,Y,경기도 광명시 가학로85번길 142,경기도 광명시 가학동29번지,37.42467857,126.8634321,2020-10-22,3900000,경기도 광명시,0
5779,2017 광명동굴 대한민국 와인 페스티벌,광명동굴,축제,2017-10-20,2017-10-22,10:00~18:00,18:00,유료,광명시,"광명시,한국와인생산협회",02-2680-0952,"농림축산식품부, 한국관광공사, 한국농수산식품유통공사",0,4000원,0,0,0,http://www.gm.go.kr/cv/index.do,http://www.gm.go.kr/cv/index.do,Y,경기도 광명시 가학로85번길 142,경기도 광명시 가학동30번지,37.42467857,126.8634321,2020-10-22,3900000,경기도 광명시,0
5780,제21회 순천만국가정원배 전국 남녀궁도대회,팔마국궁장,○ 전국단위 동호인 궁도대회○ 장소 : 팔마국궁장,2021-11-01,2021-11-30,0:00,23:59,무료,순천시,순천시,061-749-6650,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 팔마로 333,전라남도 순천시 연향동 721,34.93839652,127.5195459,2021-08-01,4820000,전라남도 순천시,0
5781,제7회 순천만국가정원배 전국 학생바둑대회,순천만생태문화교육원,○ 전국단위 학생바둑대회○ 장소 : 순천만생태문화교육원,2021-11-01,2021-11-30,0:00,23:59,무료,순천시,순천시,061-749-6650,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 생태배움길 22(연향동),전라남도 순천시 연향동 812-15,34.93143109,127.513598,2021-08-01,4820000,전라남도 순천시,0
5782,순천 김장나눔 행복두배 한마당,순천시 일원,"○ 김장체험, 이색 김장담그기 대회○ 김장 권분행사○ 문화공연 등",2021-11-01,2021-12-31,0:00,23:59,무료,순천시,순천시,061-749-8310,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5783,농특산물 판매촉진사업,순천시 일원,○ 김장김치 등 지역특산품 홍보 및 판촉활동,2021-12-01,2021-12-31,0:00,23:59,무료,순천시,순천시,061-749-6170,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5784,옹진군 해넘이 및 제야의 밤,옹암해변,공연 및 불꽃놀이 개최,2021-12-31,2022-01-01,16:30,7:20,무료,옹진군,옹진군,0,0,1000.0,0,0,0,0,0,0,0,인천광역시 옹진군 북도면 장봉로 193,인천광역시 옹진군 북도면 장봉리 59-10,37.53014696,126.372272,2021-08-02,3580000,인천광역시 옹진군,0
5785,공연,문화회관,7090음악프로그램 녹화및공연,2021-01-24,2021-01-24,9:00,19:00,무료,충주시,충주시,0,0,889.0,무료,제한없음,0,0,https://www.chungju.go.kr/culture/,0,0,충청북도 충주시 중앙로 128,0,36.9706185,127.9372217,2021-07-31,4390000,충청북도 충주시,0
5786,음악회,문화회관,아트하임 콘서트,2021-01-26,2021-01-26,9:00,23:00,무료,충주시,충주시,0,0,889.0,무료,제한없음,0,0,https://www.chungju.go.kr/culture/,0,0,충청북도 충주시 중앙로 128,0,36.9706185,127.9372217,2021-07-31,4390000,충청북도 충주시,0
5787,행사,문화회관,야현신협정기총회,2021-02-24,2021-02-24,9:00,18:00,유료,충주시,충주시,0,0,889.0,무료,제한없음,0,0,https://www.chungju.go.kr/culture/,0,0,충청북도 충주시 중앙로 128,0,36.9706185,127.9372217,2021-07-31,4390000,충청북도 충주시,0
5788,공연,문화회관,우륵국안단 정기연주회,2021-03-25,2021-03-25,9:00,23:00,무료,충주시,충주시,0,0,889.0,무료,제한없음,0,0,https://www.chungju.go.kr/culture/,0,0,충청북도 충주시 중앙로 128,0,36.9706185,127.9372217,2021-07-31,4390000,충청북도 충주시,0
5789,행사,문화회관,충북고속철도공천회,2021-04-20,2021-04-20,9:00,15:00,무료,충주시,충주시,0,0,889.0,무료,제한없음,0,0,https://www.chungju.go.kr/culture/,0,0,충청북도 충주시 중앙로 128,0,36.9706185,127.9372217,2021-07-31,4390000,충청북도 충주시,0
5790,발효식품 홍보대전,별량면 일원,"○ 개막식 및 시상식○ 발효식품 경연대회, 발효식품 전시·홍보관 운영○ 부대행사 : 발효콘서트, 공개강좌, 체험프로그램 운영, 공연 등",2021-10-01,2021-10-02,0:00,23:59,무료,순천시,순천시,061-749-8761,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 별량면 별량장길 25,전라남도 순천시 별량면 봉림리 178-3,34.87454461,127.4512311,2021-08-01,4820000,전라남도 순천시,0
5791,한중일 전통의상 패션소,순천시 일원,"○ 시민과 함께하는 한중일 전통의상(한복,치파오,기모노) 패션쇼",2021-10-08,2021-10-08,0:00,23:59,무료,순천시,순천시,061-749-6788,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5792,육군군악대 초청연주회,순천시 일원,○ 육군군악대 초청연주회 운영,2021-10-08,2021-10-08,0:00,23:59,무료,순천시,순천시,061-749-6180,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5793,2021 순천 한중일 평화포럼,순천시 일원,"○ ’함께 누리는 일상의 평화’ 세션 토론 (기조강연, 세션1,2)○ 토크콘서트, 특별강연 ○ 평화도시 네트워크 협약 체결, 평화도시 선언, 평화 힐링 투어",2021-10-08,2021-10-09,0:00,23:59,무료,순천시,순천시,061-749-5440,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5794,제27회 순천 시민의 날,순천시 일원,○ 기념식(시민의 상 수여 등)○ 시민화합 프로그램○ 부대행사 등,2021-10-15,2021-10-15,0:00,23:59,무료,순천시,순천시,061-749-5453,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5795,제2회 순천만국가정원 화훼장식 경진대회,순천시 일원,○ 전문가 및 일반인이 참여하는 화훼장식 전시·경연대회○ 일반 시민이 체험·참여할 수 있는 부대프로그램 운영,2021-10-21,2021-10-24,0:00,23:59,무료,순천시,순천시,061-749-2767,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5796,2021년 지속가능발전협의회전국활동가 대회,순천시 일원,"○ 특별강연(지속가능한 생태도시를 위한 행동),○ 활동가 대화모임(활동가 실무역량 강화를 위한 토론과 교육)○ 전국처장단 회의, 교류한마당(지역현황 공유, 협력방안 논의), 생태평화 힐링 투어",2021-10-28,2021-10-29,0:00,23:59,무료,순천시,순천시,061-749-5440,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5797,2021년 순천민주주의 정책페스티벌,순천시 일원,"○ 공론장, 민주주의 정책 홍보관, 체험 부스 운영 등",2021-10-30,2021-10-30,0:00,23:59,무료,순천시,순천시,061-749-5579,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5798,제8회 순천만 전국 산악자전거(MTB) 대회,강청수변공원~서면 일원,○ 전국단위 동호인 산악자전거대회○ 장소 :  강청수변공원~서면 일원,2021-10-31,2021-10-31,0:00,23:59,무료,순천시,순천시,061-749-6650,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 서면 강청길 82,전라남도 순천시 서면 선평리 1089,34.98769646,127.5007889,2021-08-01,4820000,전라남도 순천시,0
5799,제3회 순천만국가정원배 전국 배드민턴대회,팔매실내체육관,○ 전국단위 동호인 배드민턴대회○ 장소 : 팔마실내체육관,2021-10-01,2021-10-31,0:00,23:59,무료,순천시,순천시,061-749-6650,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 팔마로 333,전라남도 순천시 연향동 721,34.93532562,127.5198265,2021-08-01,4820000,전라남도 순천시,0
5800,제25회 노인의 날 및 경로의 달 행사,순천시 일원,○ 노인의 날 기념식(10. 1. 예정)○ 읍면동 경로의 달 위안행사(24개 읍면동별 행사 추진),2021-10-01,2021-10-31,0:00,23:59,무료,순천시,순천시,061-749-6166,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5801,조달진 추모제,순천시 일원,"○ 추모제, 추모사 등",2021-10-01,2021-10-31,0:00,23:59,무료,순천시,순천시,061-749-6180,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5802,시민 지식나눔 한마당,순천시 일원,"○ 시민 책 출판 기념회, 책 출판 세계 기록 도전 인증식 등",2021-11-11,2021-11-11,0:00,23:59,무료,순천시,순천시,061-749-6955,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5803,여성단체 화합한마당행사,순천시 일원,○ 여성단체간 소통 및 화합의 장 마련,2021-11-01,2021-11-30,0:00,23:59,무료,순천시,순천시,061-749-6170,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5804,소상공인의 날 기념식,순천시 일원,○ 소상공인 기념식  및 우수 소상공인 표창○ 소상공인 역량강화 특강 등,2021-11-01,2021-11-30,0:00,23:59,무료,순천시,순천시,061-749-5487,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5805,달성 100대 피아노,화원동산 사문진나루터,100인 피아니트스 공연 및 초청가수 공연 등,2019-09-28,2019-09-29,19:00,22:00,무료,달성문화재단,달성군,053-659-4282,0,0,없음,없음,해당없음,0,0,0,0,대구광역시 달성군 화원읍 사문진로1길 40-12,대구광역시 달성군 화원읍 성산리 317,35.81105329,128.4786571,2021-09-14,3480000,대구광역시 달성군,0
5806,성악중창페스티벌,달성군민체육관,전국 유일 성악중창을 소재로 한 공연,2019-12-14,2019-12-14,17:00,20:00,무료,달성문화재단,달성군,053-659-4282,0,0,없음,없음,해당없음,0,0,0,0,대구광역시 달성군 현풍읍 현풍중앙로 130,대구광역시 달성군 현풍읍 성하리 235-4,35.70047073,128.4413213,2021-09-14,3480000,대구광역시 달성군,0
5807,출동 마임소방관,달성문화센터 백년홀,어린이 안전교육공연,2020-07-24,2020-07-24,11:00,16:00,무료,달성문화재단,달성군,053-659-4283,0,0,없음,없음,해당없음,0,0,0,0,대구광역시 달성군 다사읍 대실역북로2길 188,대구광역시 달성군 다사읍 매곡리 1515-3,35.86547662,128.4609576,2021-09-14,3480000,대구광역시 달성군,0
5808,제23회 비슬산 참꽃문화제,비슬산,"개막식 및 가요제 개최, 부대행사 및 체험부스 운영 등",2019-04-20,2019-04-21,0:00,0:00,무료,달성문화재단,달성군,053-659-4292,대구광역시,0,없음,없음,해당없음,0,0,0,0,0,대구광역시 달성군 유가읍 양리 산1,0,0,2021-09-14,3480000,대구광역시 달성군,0
5809,달성 대구현대미술제,강정보 디아크 일대,야외설치작품전시 및 오프닝 행사 등,2019-09-06,2019-10-04,9:00,22:00,무료,달성문화재단,달성군,053-659-4292,0,0,없음,없음,해당없음,0,0,0,0,대구광역시 달성군 다사읍 강정본길 57,대구광역시 달성군 다사읍 죽곡리 806,35.84116377,128.4650582,2021-09-14,3480000,대구광역시 달성군,0
5810,아트밸리 주말공연/  경인고속도로휴게소,천주호 호수 상설무대,어쿠스틱,2020-04-18,2020-04-18,14:00,15:00,무료,포천 아트밸리,포천아트밸리,031-538-3483,0,450.0,무료,아트밸리 입장객,0,0,http://artvalley.pocheon.go.kr,0,Y,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 기지리 282,37.92344593,127.2365004,2020-12-01,5600000,경기도 포천시,0
5811,아트밸리 주말공연/ 핑거스타일 기타연주,천주호 호수 상설무대,어쿠스틱,2020-04-19,2020-04-19,14:00,15:00,무료,포천 아트밸리,포천아트밸리,031-538-3483,0,450.0,무료,아트밸리 입장객,0,0,http://artvalley.pocheon.go.kr,0,Y,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 기지리 282,37.92344593,127.2365004,2020-12-01,5600000,경기도 포천시,0
5812,아트밸리 주말공연/ 감성통기타 장수연과 함께하는 힐링콘서트,천주호 호수 상설무대,어쿠스틱,2020-04-25,2020-04-25,14:00,15:00,무료,포천 아트밸리,포천아트밸리,031-538-3483,0,450.0,무료,아트밸리 입장객,0,0,http://artvalley.pocheon.go.kr,0,Y,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 기지리 282,37.92344593,127.2365004,2020-12-01,5600000,경기도 포천시,0
5813,MBC 어린이인형극,영월문화예술회관,인형극,2016-05-26,2016-05-26,11:00,15:00,무료,원주MBC,원주MBC,033-370-2318,0,496.0,0,0,0,0,https:/yw.go.kr,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5814,이호섭의 토크쇼,영월문화예술회관,가요 음악공연,2016-07-20,2016-07-20,15:00,17:00,무료,원주MBC,영월문화원,033-370-2318,0,496.0,0,0,0,0,https:/yw.go.kr,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5815,시와 노래 그리고 마을 영월드,영월문화예술회관,지역문화예술단체 공연,2016-08-03,2016-09-03,19:00,21:00,무료,영월문화재단,영월군,033-370-2318,0,496.0,0,0,0,0,https:/yw.go.kr,0,Y,강원도 영월군 영월읍 단종로 24,강원도 영월군 영월읍 영흥리 961-2,37.18609549,128.46818249999998,2020-01-01,4270000,강원도 영월군,0
5816,서부시장 왁자지껄 마케팅,서부시장 문화공간,자역예술단체 공연,2016-08-06,2016-08-06,14:00,16:00,무료,영월서부시장상인회,영월군,0,0,0,0,0,0,0,0,0,0,강원도 영월군 영월읍 서부시장길 13-1,0,37.183051,128.466527,2020-01-01,4270000,강원도 영월군,0
5817,장돌뱅이 5일장 시끌벅적 장터공연,장돌뱅이 5일장,자역예술단체 공연,2016-08-14,2016-08-14,14:00,16:00,무료,장돌뱅이연합협동조합,영월군,0,0,0,0,0,0,0,0,0,0,강원도 영월군 영월읍 중앙로 123,0,37.181373,128.476416,2020-01-01,4270000,강원도 영월군,0
5818,고들빼기 숨은 고수찾기 경연대회,순천시 일원,○ 고들빼기 고수 발굴○ 고들빼기 제품 전시 및 홍보,2021-09-10,2021-09-12,0:00,23:59,무료,순천시,순천시,061-749-8686,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5819,제4회 순천 청년의 날,순천시 일원,○ 법적 청년의날 제정 기념식 ○ 청년 참여 프로그램 운영 및 전시 등,2021-09-11,2021-09-11,0:00,23:59,무료,순천시,순천시,061-749-4403,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5820,제10회 순천만국가정원배 전국 댄스스포츠대회,순천대학교 체육관,○ 전국단위 엘리트 및 전국 동호인 댄스스포츠대회○ 장소 : 순천대학교체육관,2021-09-18,2021-09-18,0:00,23:59,무료,순천시,순천시,061-749-6650,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 중앙로 255,전라남도 순천시 석현동 313,34.96782506,127.4836915,2021-08-01,4820000,전라남도 순천시,0
5821,순천만 야시장 개장식,순천시 일원,"○ 푸드트럭, 플리마켓 등 운영○ 개막식 및 문화공연○ 전시, 체험프로그램 운영",2021-09-01,2021-09-30,0:00,23:59,무료,순천시,순천시,061-749-5487,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5822,장애인식개선 공감토크,순천시 일원,○ 장애유형별 특성에 대한 장애인식교육 및 장애체험 등,2021-09-01,2021-10-31,0:00,23:59,무료,순천시,순천시,061-749-6166,순천시,0.0,0,0,0,0,0,0,Y,전라남도 순천시 장명로 30(장천동),전라남도 순천시 장천동 53-1,34.95061099,127.4872962,2021-08-01,4820000,전라남도 순천시,0
5823,노들가요제,노량진수산시장일대,바다축제기간에 구민 누구나 참여하여 정서를 함양하고 구민화합을 다지기 위한 가요제를,2020-10-01,2020-10-01,19:00,21:00,무료,동작문화원,동작구청,02-822-8500,0,0,0,0,0,0,0,0,0,서울특별시 동작구 노들로 674,서울특별시 동작구 노량진동 13-6,37.51482396,126.9379739,2021-08-04,3190000,서울특별시 동작구,0
5824,구청장배 수영대회,청라복합문화센터,수영대회,2019-09-01,2019-09-01,10:00,17:00,무료,인천광역시 서구청,인천광역시 서구청,032-560-4133,0,0,무료,전연령,0,0,0,0,Y,인천광역시 서구 승학로525,인천광역시 서구 검암동 496,37.56623724,126.67792150000001,2021-07-29,3560000,인천광역시 서구,0
5825,서구립 풍물단 정기연주회,서구문화회관,풍물 연주회,2019-10-30,2019-10-30,19:30,21:00,무료,인천광역시 서구문화재단,인천광역시 서구립 풍물단,032-560-4342,인천광역시 서구청,900.0,무료,전연령,0,음식물 반입 금지,0,현장예매,Y,인천광역시 서구 서달로 190,인천광역시 서구 가정동 430-21,37.51569923,126.6798896,2021-07-29,3560000,인천광역시 서구,0
5826,서구립 소년소녀 합창단 정기연주회,서구문화회관,합창 연주회,2019-10-19,2019-10-19,17:00,18:00,무료,인천광역시 서구문화재단,인천광역시 서구립 소년소녀 합창단,032-560-4342,인천광역시 서구청,900.0,무료,전연령,0,음식물 반입 금지,0,현장예매,Y,인천광역시 서구 서달로 190,인천광역시 서구 가정동 430-21,37.51569923,126.67988989999999,2021-07-29,3560000,인천광역시 서구,0
